guardian_id,student_id,academic_year,term,student_fee_payment_days_late,student_fee_default_count_lifetime,session_start_paid_flag,guardian_message_open_rate,guardian_avg_response_time_hrs,fee_default_risk_label
GRD-08702,STU-08702,2025,Third_Term_May_Jul,14,1,0,32.7,,MEDIUM
GRD-08703,STU-08703,2023,Second_Term_Jan_Apr,147,4,0,2.4,,HIGH
GRD-08704,STU-08704,2025,First_Term_Sep_Dec,10,1,0,91.7,2.8,LOW
GRD-08705,STU-08705,2024,Third_Term_May_Jul,11,0,0,28.8,,LOW
GRD-08706,STU-08706,2025,First_Term_Sep_Dec,90,4,0,3.9,,HIGH
GRD-08707,STU-08707,2023,First_Term_Sep_Dec,17,0,0,31.9,,MEDIUM
GRD-08708,STU-08708,2025,Third_Term_May_Jul,0,0,1,99.8,4.2,LOW
GRD-08709,STU-08709,2023,Second_Term_Jan_Apr,40,2,0,23.0,56.2,MEDIUM
GRD-08710,STU-08710,2024,Third_Term_May_Jul,0,1,1,18.4,84.6,LOW
GRD-08711,STU-08711,2025,First_Term_Sep_Dec,90,6,0,4.6,,HIGH
GRD-08712,STU-08712,2023,Third_Term_May_Jul,38,0,0,87.6,1.1,LOW
GRD-08713,STU-08713,2025,Second_Term_Jan_Apr,26,1,0,81.2,3.9,LOW
GRD-08714,STU-08714,2025,Second_Term_Jan_Apr,32,1,0,79.3,2.7,LOW
GRD-08715,STU-08715,2023,First_Term_Sep_Dec,34,1,0,39.5,76.5,MEDIUM
GRD-08716,STU-08716,2025,Second_Term_Jan_Apr,35,2,0,89.7,4.5,LOW
GRD-08717,STU-08717,2025,Second_Term_Jan_Apr,30,2,0,74.6,4.9,LOW
GRD-08718,STU-08718,2023,Third_Term_May_Jul,28,0,0,96.4,4.5,LOW
GRD-08719,STU-08719,2025,Second_Term_Jan_Apr,70,2,0,28.5,71.4,MEDIUM
GRD-08720,STU-08720,2023,First_Term_Sep_Dec,90,6,0,5.5,,HIGH
GRD-08721,STU-08721,2024,Third_Term_May_Jul,30,1,0,21.1,66.3,LOW
GRD-08722,STU-08722,2025,First_Term_Sep_Dec,23,0,0,20.0,0.7,LOW
GRD-08723,STU-08723,2024,Second_Term_Jan_Apr,20,0,0,27.1,,MEDIUM
GRD-08724,STU-08724,2023,Third_Term_May_Jul,36,0,0,92.5,5.7,LOW
GRD-08725,STU-08725,2025,Second_Term_Jan_Apr,0,1,1,25.6,72.4,LOW
GRD-08726,STU-08726,2023,Second_Term_Jan_Apr,93,4,0,2.0,,HIGH
GRD-08727,STU-08727,2024,Second_Term_Jan_Apr,8,1,0,38.2,70.0,LOW
GRD-08728,STU-08728,2025,Second_Term_Jan_Apr,18,0,0,28.7,,MEDIUM
GRD-08729,STU-08729,2024,First_Term_Sep_Dec,117,7,0,9.1,,HIGH
GRD-08730,STU-08730,2025,Second_Term_Jan_Apr,16,0,0,25.3,0.3,LOW
GRD-08731,STU-08731,2024,Third_Term_May_Jul,31,0,0,40.5,57.6,LOW
GRD-08732,STU-08732,2025,Second_Term_Jan_Apr,26,1,0,76.6,7.2,LOW
GRD-08733,STU-08733,2023,First_Term_Sep_Dec,90,4,0,3.0,,HIGH
GRD-08734,STU-08734,2024,Second_Term_Jan_Apr,49,1,0,84.0,4.6,LOW
GRD-08735,STU-08735,2025,Second_Term_Jan_Apr,91,4,0,3.6,,HIGH
GRD-08736,STU-08736,2023,Second_Term_Jan_Apr,37,1,0,76.2,1.8,LOW
GRD-08737,STU-08737,2024,First_Term_Sep_Dec,0,0,1,27.8,62.9,LOW
GRD-08738,STU-08738,2023,First_Term_Sep_Dec,93,3,0,30.0,78.1,HIGH
GRD-08739,STU-08739,2023,Second_Term_Jan_Apr,35,1,0,83.6,7.3,LOW
GRD-08740,STU-08740,2024,Third_Term_May_Jul,159,4,0,2.2,,HIGH
GRD-08741,STU-08741,2025,Second_Term_Jan_Apr,51,1,0,76.8,1.2,LOW
GRD-08742,STU-08742,2023,Second_Term_Jan_Apr,94,6,0,8.6,,HIGH
GRD-08743,STU-08743,2023,Third_Term_May_Jul,14,0,0,31.7,,LOW
GRD-08744,STU-08744,2024,Second_Term_Jan_Apr,50,0,0,81.1,4.1,LOW
GRD-08745,STU-08745,2023,Second_Term_Jan_Apr,90,4,0,10.8,,HIGH
GRD-08746,STU-08746,2023,Second_Term_Jan_Apr,109,4,0,5.7,,HIGH
GRD-08747,STU-08747,2025,Third_Term_May_Jul,146,5,0,4.7,,HIGH
GRD-08748,STU-08748,2025,Second_Term_Jan_Apr,36,0,0,81.6,3.3,LOW
GRD-08749,STU-08749,2025,Third_Term_May_Jul,136,3,0,5.1,,HIGH
GRD-08750,STU-08750,2024,Second_Term_Jan_Apr,20,1,0,19.5,58.9,LOW
GRD-08751,STU-08751,2024,Third_Term_May_Jul,41,1,0,26.9,78.9,MEDIUM
GRD-08752,STU-08752,2024,Third_Term_May_Jul,39,0,0,22.3,70.3,LOW
GRD-08753,STU-08753,2025,Third_Term_May_Jul,29,1,0,19.9,82.2,LOW
GRD-08754,STU-08754,2025,First_Term_Sep_Dec,25,0,0,33.8,0.7,LOW
GRD-08755,STU-08755,2024,Third_Term_May_Jul,0,1,0,34.9,73.4,LOW
GRD-08756,STU-08756,2024,Third_Term_May_Jul,26,1,0,93.3,2.2,LOW
GRD-08757,STU-08757,2025,Second_Term_Jan_Apr,16,0,0,24.3,0.6,LOW
GRD-08758,STU-08758,2023,Second_Term_Jan_Apr,7,0,0,36.0,0.2,LOW
GRD-08759,STU-08759,2024,First_Term_Sep_Dec,18,0,0,93.5,3.9,LOW
GRD-08760,STU-08760,2024,First_Term_Sep_Dec,64,2,0,27.0,43.8,MEDIUM
GRD-08761,STU-08761,2024,Second_Term_Jan_Apr,37,2,0,23.8,43.7,MEDIUM
GRD-08762,STU-08762,2025,Third_Term_May_Jul,154,4,0,2.6,,HIGH
GRD-08763,STU-08763,2024,First_Term_Sep_Dec,8,1,0,28.6,70.5,LOW
GRD-08764,STU-08764,2023,Third_Term_May_Jul,10,1,0,37.1,68.4,LOW
GRD-08765,STU-08765,2025,First_Term_Sep_Dec,0,0,1,91.9,2.4,LOW
GRD-08766,STU-08766,2025,Second_Term_Jan_Apr,123,4,0,4.4,,HIGH
GRD-08767,STU-08767,2023,Third_Term_May_Jul,0,2,1,26.3,67.0,LOW
GRD-08768,STU-08768,2024,Third_Term_May_Jul,22,0,0,97.4,4.1,LOW
GRD-08769,STU-08769,2025,First_Term_Sep_Dec,17,0,0,82.2,6.4,LOW
GRD-08770,STU-08770,2024,Second_Term_Jan_Apr,137,4,0,4.0,,HIGH
GRD-08771,STU-08771,2024,First_Term_Sep_Dec,75,2,0,31.1,53.9,MEDIUM
GRD-08772,STU-08772,2024,Second_Term_Jan_Apr,16,0,0,27.2,0.4,LOW
GRD-08773,STU-08773,2024,Third_Term_May_Jul,43,1,0,19.6,69.4,MEDIUM
GRD-08774,STU-08774,2023,First_Term_Sep_Dec,15,1,0,90.8,0.8,LOW
GRD-08775,STU-08775,2025,Second_Term_Jan_Apr,109,6,0,10.2,,HIGH
GRD-08776,STU-08776,2025,Third_Term_May_Jul,33,2,0,35.2,70.5,MEDIUM
GRD-08777,STU-08777,2025,Second_Term_Jan_Apr,30,2,0,20.7,79.4,LOW
GRD-08778,STU-08778,2023,Second_Term_Jan_Apr,46,0,0,77.6,7.8,LOW
GRD-08779,STU-08779,2024,Third_Term_May_Jul,12,0,0,30.9,,LOW
GRD-08780,STU-08780,2024,Third_Term_May_Jul,26,0,0,96.5,1.7,LOW
GRD-08781,STU-08781,2024,Third_Term_May_Jul,34,1,0,98.0,2.5,LOW
GRD-08782,STU-08782,2025,Second_Term_Jan_Apr,0,0,1,26.2,0.3,LOW
GRD-08783,STU-08783,2025,First_Term_Sep_Dec,16,2,0,16.7,33.6,LOW
GRD-08784,STU-08784,2024,Second_Term_Jan_Apr,41,2,0,34.8,108.8,MEDIUM
GRD-08785,STU-08785,2023,Second_Term_Jan_Apr,144,6,0,0.0,,HIGH
GRD-08786,STU-08786,2024,Third_Term_May_Jul,18,0,0,29.0,,MEDIUM
GRD-08787,STU-08787,2023,First_Term_Sep_Dec,13,1,0,87.4,3.5,LOW
GRD-08788,STU-08788,2023,First_Term_Sep_Dec,22,1,0,91.8,4.7,LOW
GRD-08789,STU-08789,2023,First_Term_Sep_Dec,13,0,0,95.7,3.0,LOW
GRD-08790,STU-08790,2024,Third_Term_May_Jul,10,0,0,31.0,,LOW
GRD-08791,STU-08791,2025,Second_Term_Jan_Apr,23,0,0,30.5,0.3,LOW
GRD-08792,STU-08792,2023,Third_Term_May_Jul,23,0,0,23.0,0.7,LOW
GRD-08793,STU-08793,2025,First_Term_Sep_Dec,90,4,0,7.0,,HIGH
GRD-08794,STU-08794,2025,First_Term_Sep_Dec,17,0,0,97.4,1.1,LOW
GRD-08795,STU-08795,2024,Third_Term_May_Jul,16,0,0,24.2,0.6,LOW
GRD-08796,STU-08796,2023,First_Term_Sep_Dec,64,1,0,21.9,61.9,MEDIUM
GRD-08797,STU-08797,2024,Second_Term_Jan_Apr,19,0,0,24.2,0.4,LOW
GRD-08798,STU-08798,2023,Third_Term_May_Jul,18,0,0,34.0,,MEDIUM
GRD-08799,STU-08799,2023,Third_Term_May_Jul,22,2,0,92.7,2.6,LOW
GRD-08800,STU-08800,2024,Third_Term_May_Jul,27,0,0,94.9,5.1,LOW
GRD-08801,STU-08801,2024,Third_Term_May_Jul,0,0,1,25.7,72.8,LOW
GRD-08802,STU-08802,2024,First_Term_Sep_Dec,1,1,0,23.4,65.4,LOW
GRD-08803,STU-08803,2024,First_Term_Sep_Dec,14,0,0,100.0,4.5,LOW
GRD-08804,STU-08804,2024,Third_Term_May_Jul,15,2,0,29.3,73.0,LOW
GRD-08805,STU-08805,2023,Third_Term_May_Jul,26,1,0,99.3,6.1,LOW
GRD-08806,STU-08806,2023,First_Term_Sep_Dec,90,5,0,9.3,,HIGH
GRD-08807,STU-08807,2025,First_Term_Sep_Dec,13,0,0,31.6,,LOW
GRD-08808,STU-08808,2024,Third_Term_May_Jul,38,1,0,94.6,1.9,LOW
GRD-08809,STU-08809,2025,First_Term_Sep_Dec,36,2,0,26.9,50.2,MEDIUM
GRD-08810,STU-08810,2025,First_Term_Sep_Dec,90,1,0,8.1,,HIGH
GRD-08811,STU-08811,2025,Third_Term_May_Jul,56,1,0,25.0,64.0,MEDIUM
GRD-08812,STU-08812,2023,First_Term_Sep_Dec,78,2,0,23.2,70.5,MEDIUM
GRD-08813,STU-08813,2023,Second_Term_Jan_Apr,111,7,0,3.9,,HIGH
GRD-08814,STU-08814,2023,First_Term_Sep_Dec,90,7,0,12.0,,HIGH
GRD-08815,STU-08815,2024,Second_Term_Jan_Apr,45,1,0,14.6,88.5,MEDIUM
GRD-08816,STU-08816,2024,Third_Term_May_Jul,20,1,0,93.0,2.8,LOW
GRD-08817,STU-08817,2025,Second_Term_Jan_Apr,35,0,0,80.0,4.0,LOW
GRD-08818,STU-08818,2024,Second_Term_Jan_Apr,58,2,0,30.6,71.3,MEDIUM
GRD-08819,STU-08819,2023,First_Term_Sep_Dec,0,2,0,36.8,89.2,LOW
GRD-08820,STU-08820,2023,First_Term_Sep_Dec,38,1,0,28.6,57.8,MEDIUM
GRD-08821,STU-08821,2023,Second_Term_Jan_Apr,41,0,0,81.3,4.4,LOW
GRD-08822,STU-08822,2024,Second_Term_Jan_Apr,12,0,0,29.9,,LOW
GRD-08823,STU-08823,2024,Second_Term_Jan_Apr,0,1,1,32.0,52.2,LOW
GRD-08824,STU-08824,2025,First_Term_Sep_Dec,90,2,0,4.1,,HIGH
GRD-08825,STU-08825,2023,First_Term_Sep_Dec,18,2,0,95.3,5.2,LOW
GRD-08826,STU-08826,2023,First_Term_Sep_Dec,15,0,0,89.5,5.5,LOW
GRD-08827,STU-08827,2023,Third_Term_May_Jul,33,1,0,93.1,2.1,LOW
GRD-08828,STU-08828,2023,Second_Term_Jan_Apr,29,2,0,22.6,84.0,LOW
GRD-08829,STU-08829,2023,First_Term_Sep_Dec,90,3,0,2.5,,HIGH
GRD-08830,STU-08830,2024,First_Term_Sep_Dec,90,3,0,9.1,,HIGH
GRD-08831,STU-08831,2024,Second_Term_Jan_Apr,53,1,0,80.4,3.8,LOW
GRD-08832,STU-08832,2024,Third_Term_May_Jul,24,2,0,24.4,43.3,LOW
GRD-08833,STU-08833,2023,Third_Term_May_Jul,51,2,0,35.4,52.8,MEDIUM
GRD-08834,STU-08834,2025,First_Term_Sep_Dec,21,0,0,28.3,,MEDIUM
GRD-08835,STU-08835,2023,Second_Term_Jan_Apr,23,0,0,71.4,4.3,LOW
GRD-08836,STU-08836,2025,Second_Term_Jan_Apr,13,2,0,16.9,92.0,LOW
GRD-08837,STU-08837,2023,Second_Term_Jan_Apr,51,0,0,77.8,2.8,LOW
GRD-08838,STU-08838,2024,First_Term_Sep_Dec,12,0,0,32.3,0.2,LOW
GRD-08839,STU-08839,2025,Second_Term_Jan_Apr,66,2,0,19.7,61.5,MEDIUM
GRD-08840,STU-08840,2024,First_Term_Sep_Dec,64,1,0,14.9,42.5,MEDIUM
GRD-08841,STU-08841,2023,First_Term_Sep_Dec,90,3,0,11.1,,HIGH
GRD-08842,STU-08842,2025,First_Term_Sep_Dec,90,3,0,8.6,,HIGH
GRD-08843,STU-08843,2025,Second_Term_Jan_Apr,90,5,0,7.0,,HIGH
GRD-08844,STU-08844,2024,Second_Term_Jan_Apr,48,2,0,27.7,92.8,MEDIUM
GRD-08845,STU-08845,2023,Second_Term_Jan_Apr,46,0,0,86.3,1.2,LOW
GRD-08846,STU-08846,2023,Third_Term_May_Jul,6,0,0,33.7,0.5,LOW
GRD-08847,STU-08847,2025,Second_Term_Jan_Apr,26,1,0,80.1,3.9,LOW
GRD-08848,STU-08848,2023,First_Term_Sep_Dec,14,0,0,97.8,6.0,LOW
GRD-08849,STU-08849,2025,First_Term_Sep_Dec,18,0,0,25.8,0.6,LOW
GRD-08850,STU-08850,2025,Second_Term_Jan_Apr,27,2,0,28.7,83.9,LOW
GRD-08851,STU-08851,2023,First_Term_Sep_Dec,20,0,0,98.0,2.5,LOW
GRD-08852,STU-08852,2025,First_Term_Sep_Dec,9,1,0,97.6,2.5,LOW
GRD-08853,STU-08853,2023,Third_Term_May_Jul,30,0,0,100.0,2.4,LOW
GRD-08854,STU-08854,2024,First_Term_Sep_Dec,24,0,0,32.8,0.6,LOW
GRD-08855,STU-08855,2024,Third_Term_May_Jul,63,0,0,40.5,68.9,LOW
GRD-08856,STU-08856,2024,First_Term_Sep_Dec,53,2,0,25.6,57.9,MEDIUM
GRD-08857,STU-08857,2024,First_Term_Sep_Dec,8,3,0,29.5,70.7,MEDIUM
GRD-08858,STU-08858,2023,First_Term_Sep_Dec,0,1,1,92.2,3.6,LOW
GRD-08859,STU-08859,2024,Third_Term_May_Jul,133,4,0,0.1,,HIGH
GRD-08860,STU-08860,2025,First_Term_Sep_Dec,20,2,0,23.7,51.1,LOW
GRD-08861,STU-08861,2024,Second_Term_Jan_Apr,14,0,0,37.2,0.5,LOW
GRD-08862,STU-08862,2023,Second_Term_Jan_Apr,87,2,0,32.4,50.5,MEDIUM
GRD-08863,STU-08863,2025,First_Term_Sep_Dec,49,1,0,26.8,44.5,MEDIUM
GRD-08864,STU-08864,2024,Second_Term_Jan_Apr,41,0,0,34.5,44.7,LOW
GRD-08865,STU-08865,2024,Third_Term_May_Jul,32,0,0,99.1,5.2,LOW
GRD-08866,STU-08866,2025,First_Term_Sep_Dec,14,0,0,38.9,,LOW
GRD-08867,STU-08867,2023,First_Term_Sep_Dec,90,6,0,9.8,,HIGH
GRD-08868,STU-08868,2025,Third_Term_May_Jul,8,0,0,33.4,0.5,LOW
GRD-08869,STU-08869,2023,Second_Term_Jan_Apr,137,6,0,3.5,,HIGH
GRD-08870,STU-08870,2023,Third_Term_May_Jul,0,1,1,30.8,38.8,LOW
GRD-08871,STU-08871,2025,Second_Term_Jan_Apr,38,0,0,82.0,9.1,LOW
GRD-08872,STU-08872,2025,First_Term_Sep_Dec,21,1,0,29.0,55.0,LOW
GRD-08873,STU-08873,2024,Second_Term_Jan_Apr,150,4,0,1.8,,HIGH
GRD-08874,STU-08874,2024,Third_Term_May_Jul,18,1,0,100.0,3.6,LOW
GRD-08875,STU-08875,2025,Third_Term_May_Jul,18,0,0,22.0,0.2,LOW
GRD-08876,STU-08876,2023,Second_Term_Jan_Apr,33,0,0,83.3,4.7,LOW
GRD-08877,STU-08877,2024,Second_Term_Jan_Apr,0,1,0,36.1,80.0,LOW
GRD-08878,STU-08878,2024,Second_Term_Jan_Apr,43,0,0,67.6,7.0,LOW
GRD-08879,STU-08879,2023,Second_Term_Jan_Apr,19,0,0,26.9,0.5,LOW
GRD-08880,STU-08880,2024,Second_Term_Jan_Apr,80,2,0,21.9,39.0,MEDIUM
GRD-08881,STU-08881,2024,Third_Term_May_Jul,12,0,0,35.9,0.6,LOW
GRD-08882,STU-08882,2025,Third_Term_May_Jul,0,0,1,34.0,0.3,LOW
GRD-08883,STU-08883,2023,Third_Term_May_Jul,18,0,0,23.9,,MEDIUM
GRD-08884,STU-08884,2025,Third_Term_May_Jul,0,2,1,26.1,65.0,LOW
GRD-08885,STU-08885,2024,Second_Term_Jan_Apr,16,0,0,20.1,0.6,LOW
GRD-08886,STU-08886,2024,Third_Term_May_Jul,20,1,0,100.0,3.1,LOW
GRD-08887,STU-08887,2024,First_Term_Sep_Dec,12,0,0,86.0,4.7,LOW
GRD-08888,STU-08888,2024,Second_Term_Jan_Apr,33,1,0,92.1,4.9,LOW
GRD-08889,STU-08889,2024,Second_Term_Jan_Apr,58,1,0,30.0,81.0,MEDIUM
GRD-08890,STU-08890,2025,First_Term_Sep_Dec,90,5,0,8.5,,HIGH
GRD-08891,STU-08891,2024,Second_Term_Jan_Apr,25,1,0,33.9,70.4,LOW
GRD-08892,STU-08892,2025,Second_Term_Jan_Apr,35,1,0,78.0,7.0,LOW
GRD-08893,STU-08893,2025,Second_Term_Jan_Apr,18,0,0,35.9,0.2,LOW
GRD-08894,STU-08894,2024,First_Term_Sep_Dec,90,6,0,1.0,,HIGH
GRD-08895,STU-08895,2024,Third_Term_May_Jul,29,0,0,83.7,3.9,LOW
GRD-08896,STU-08896,2023,Second_Term_Jan_Apr,68,1,0,81.3,3.9,MEDIUM
GRD-08897,STU-08897,2023,Third_Term_May_Jul,122,3,0,8.1,,HIGH
GRD-08898,STU-08898,2025,Second_Term_Jan_Apr,17,0,0,33.0,,MEDIUM
GRD-08899,STU-08899,2023,First_Term_Sep_Dec,16,1,0,24.0,34.4,LOW
GRD-08900,STU-08900,2025,Third_Term_May_Jul,40,1,0,90.2,1.0,LOW
GRD-08901,STU-08901,2024,Second_Term_Jan_Apr,126,5,0,5.2,,HIGH
GRD-08902,STU-08902,2023,Third_Term_May_Jul,21,0,0,33.1,0.8,LOW
GRD-08903,STU-08903,2025,First_Term_Sep_Dec,90,1,0,0.0,,HIGH
GRD-08904,STU-08904,2023,First_Term_Sep_Dec,90,6,0,7.1,,HIGH
GRD-08905,STU-08905,2024,Second_Term_Jan_Apr,34,0,0,75.0,6.4,LOW
GRD-08906,STU-08906,2024,Third_Term_May_Jul,31,1,0,97.5,5.6,LOW
GRD-08907,STU-08907,2025,Second_Term_Jan_Apr,42,0,0,83.1,8.2,LOW
GRD-08908,STU-08908,2023,Third_Term_May_Jul,111,1,0,5.3,,HIGH
GRD-08909,STU-08909,2023,Third_Term_May_Jul,15,0,0,35.6,,MEDIUM
GRD-08910,STU-08910,2024,First_Term_Sep_Dec,9,0,0,81.7,2.4,LOW
GRD-08911,STU-08911,2025,First_Term_Sep_Dec,10,1,0,88.0,3.9,LOW
GRD-08912,STU-08912,2024,First_Term_Sep_Dec,35,2,0,25.1,58.1,MEDIUM
GRD-08913,STU-08913,2024,First_Term_Sep_Dec,0,2,1,24.1,50.5,LOW
GRD-08914,STU-08914,2023,Second_Term_Jan_Apr,21,1,0,20.3,69.2,LOW
GRD-08915,STU-08915,2023,Second_Term_Jan_Apr,41,0,0,80.4,4.4,LOW
GRD-08916,STU-08916,2023,Third_Term_May_Jul,4,3,0,23.5,72.7,MEDIUM
GRD-08917,STU-08917,2024,Third_Term_May_Jul,29,0,0,100.0,2.1,LOW
GRD-08918,STU-08918,2025,Second_Term_Jan_Apr,29,0,0,81.8,7.0,LOW
GRD-08919,STU-08919,2023,First_Term_Sep_Dec,42,0,0,30.2,71.1,LOW
GRD-08920,STU-08920,2023,Second_Term_Jan_Apr,44,0,0,73.4,3.5,LOW
GRD-08921,STU-08921,2025,First_Term_Sep_Dec,90,3,0,3.5,,HIGH
GRD-08922,STU-08922,2024,First_Term_Sep_Dec,53,2,0,38.1,57.7,MEDIUM
GRD-08923,STU-08923,2025,Third_Term_May_Jul,9,2,0,21.6,34.5,LOW
GRD-08924,STU-08924,2024,Third_Term_May_Jul,0,0,1,34.8,72.1,LOW
GRD-08925,STU-08925,2023,First_Term_Sep_Dec,16,0,0,100.0,5.0,LOW
GRD-08926,STU-08926,2023,Third_Term_May_Jul,1,2,0,29.6,75.1,LOW
GRD-08927,STU-08927,2024,Second_Term_Jan_Apr,16,0,0,37.8,0.2,LOW
GRD-08928,STU-08928,2025,First_Term_Sep_Dec,11,0,0,89.8,5.6,LOW
GRD-08929,STU-08929,2023,Third_Term_May_Jul,114,5,0,4.4,,HIGH
GRD-08930,STU-08930,2024,Second_Term_Jan_Apr,0,0,1,30.9,,LOW
GRD-08931,STU-08931,2023,Third_Term_May_Jul,74,2,0,25.8,55.4,MEDIUM
GRD-08932,STU-08932,2023,Third_Term_May_Jul,104,5,0,7.2,,HIGH
GRD-08933,STU-08933,2024,Second_Term_Jan_Apr,17,0,0,26.4,,MEDIUM
GRD-08934,STU-08934,2023,Third_Term_May_Jul,27,0,0,91.4,4.2,LOW
GRD-08935,STU-08935,2023,Second_Term_Jan_Apr,44,1,0,82.3,5.7,LOW
GRD-08936,STU-08936,2025,Third_Term_May_Jul,33,0,0,97.6,4.7,LOW
GRD-08937,STU-08937,2023,First_Term_Sep_Dec,113,6,0,7.9,,HIGH
GRD-08938,STU-08938,2025,First_Term_Sep_Dec,0,1,1,16.6,59.7,LOW
GRD-08939,STU-08939,2023,First_Term_Sep_Dec,0,1,1,20.3,51.1,LOW
GRD-08940,STU-08940,2025,First_Term_Sep_Dec,4,2,0,19.9,60.7,LOW
GRD-08941,STU-08941,2025,First_Term_Sep_Dec,0,0,1,24.0,59.9,LOW
GRD-08942,STU-08942,2023,First_Term_Sep_Dec,14,0,0,95.8,2.8,LOW
GRD-08943,STU-08943,2024,First_Term_Sep_Dec,17,0,0,31.6,0.6,LOW
GRD-08944,STU-08944,2025,First_Term_Sep_Dec,18,0,0,89.0,3.6,LOW
GRD-08945,STU-08945,2023,Second_Term_Jan_Apr,52,0,0,75.4,6.2,LOW
GRD-08946,STU-08946,2025,First_Term_Sep_Dec,13,0,0,100.0,0.8,LOW
GRD-08947,STU-08947,2023,Second_Term_Jan_Apr,31,0,0,80.8,4.5,LOW
GRD-08948,STU-08948,2024,Third_Term_May_Jul,0,1,1,20.6,65.9,LOW
GRD-08949,STU-08949,2023,Third_Term_May_Jul,65,2,0,29.8,55.3,MEDIUM
GRD-08950,STU-08950,2024,Third_Term_May_Jul,38,1,0,29.9,65.4,MEDIUM
GRD-08951,STU-08951,2023,First_Term_Sep_Dec,23,0,0,36.6,0.4,LOW
GRD-08952,STU-08952,2025,First_Term_Sep_Dec,34,1,0,40.5,62.7,LOW
GRD-08953,STU-08953,2023,Third_Term_May_Jul,27,0,0,95.4,2.7,LOW
GRD-08954,STU-08954,2025,Second_Term_Jan_Apr,58,0,0,86.2,4.2,LOW
GRD-08955,STU-08955,2025,Second_Term_Jan_Apr,0,2,1,28.9,77.5,LOW
GRD-08956,STU-08956,2024,Second_Term_Jan_Apr,90,3,0,8.7,,HIGH
GRD-08957,STU-08957,2025,First_Term_Sep_Dec,0,1,1,27.7,51.0,LOW
GRD-08958,STU-08958,2024,First_Term_Sep_Dec,0,0,1,15.9,61.0,LOW
GRD-08959,STU-08959,2023,First_Term_Sep_Dec,18,0,0,96.6,2.5,LOW
GRD-08960,STU-08960,2023,First_Term_Sep_Dec,39,1,0,31.7,80.4,MEDIUM
GRD-08961,STU-08961,2023,Third_Term_May_Jul,16,0,0,30.9,,MEDIUM
GRD-08962,STU-08962,2025,Third_Term_May_Jul,16,0,0,35.4,,MEDIUM
GRD-08963,STU-08963,2024,First_Term_Sep_Dec,11,0,0,28.0,0.1,LOW
GRD-08964,STU-08964,2023,Second_Term_Jan_Apr,89,1,0,18.1,65.7,MEDIUM
GRD-08965,STU-08965,2023,Second_Term_Jan_Apr,42,0,0,79.0,3.9,LOW
GRD-08966,STU-08966,2024,Third_Term_May_Jul,26,0,0,83.7,5.4,LOW
GRD-08967,STU-08967,2023,Third_Term_May_Jul,68,1,0,26.0,60.4,MEDIUM
GRD-08968,STU-08968,2023,Third_Term_May_Jul,13,0,0,27.9,,LOW
GRD-08969,STU-08969,2024,Third_Term_May_Jul,15,0,0,27.3,0.5,LOW
GRD-08970,STU-08970,2025,Second_Term_Jan_Apr,15,0,0,36.4,0.7,LOW
GRD-08971,STU-08971,2025,First_Term_Sep_Dec,47,2,0,25.6,55.2,MEDIUM
GRD-08972,STU-08972,2024,First_Term_Sep_Dec,21,1,0,89.2,2.0,LOW
GRD-08973,STU-08973,2024,Second_Term_Jan_Apr,25,2,0,27.2,59.1,LOW
GRD-08974,STU-08974,2023,Second_Term_Jan_Apr,79,2,0,22.2,57.8,MEDIUM
GRD-08975,STU-08975,2023,Third_Term_May_Jul,34,1,0,28.5,55.0,MEDIUM
GRD-08976,STU-08976,2025,First_Term_Sep_Dec,12,0,0,34.5,0.4,LOW
GRD-08977,STU-08977,2025,First_Term_Sep_Dec,90,2,0,6.5,,HIGH
GRD-08978,STU-08978,2024,Second_Term_Jan_Apr,72,1,0,20.9,97.0,MEDIUM
GRD-08979,STU-08979,2023,Second_Term_Jan_Apr,22,1,0,28.6,82.3,LOW
GRD-08980,STU-08980,2023,Third_Term_May_Jul,21,1,0,86.8,3.5,LOW
GRD-08981,STU-08981,2023,Third_Term_May_Jul,27,1,0,100.0,2.1,LOW
GRD-08982,STU-08982,2025,First_Term_Sep_Dec,16,1,0,89.2,1.4,LOW
GRD-08983,STU-08983,2023,Second_Term_Jan_Apr,42,1,0,76.5,5.5,LOW
GRD-08984,STU-08984,2025,First_Term_Sep_Dec,60,2,0,25.5,36.5,MEDIUM
GRD-08985,STU-08985,2023,Third_Term_May_Jul,22,1,0,98.2,2.8,LOW
GRD-08986,STU-08986,2024,Third_Term_May_Jul,15,2,0,25.5,74.7,LOW
GRD-08987,STU-08987,2024,Second_Term_Jan_Apr,39,1,0,69.0,7.6,LOW
GRD-08988,STU-08988,2024,Third_Term_May_Jul,30,0,0,96.4,3.9,LOW
GRD-08989,STU-08989,2024,First_Term_Sep_Dec,20,0,0,30.2,,MEDIUM
GRD-08990,STU-08990,2025,Second_Term_Jan_Apr,0,2,1,30.9,71.2,LOW
GRD-08991,STU-08991,2023,Third_Term_May_Jul,151,4,0,7.9,,HIGH
GRD-08992,STU-08992,2023,First_Term_Sep_Dec,14,0,0,92.2,2.0,LOW
GRD-08993,STU-08993,2025,Third_Term_May_Jul,2,1,0,23.9,53.4,LOW
GRD-08994,STU-08994,2025,First_Term_Sep_Dec,2,2,0,33.0,50.6,LOW
GRD-08995,STU-08995,2024,Second_Term_Jan_Apr,45,1,0,16.5,79.3,MEDIUM
GRD-08996,STU-08996,2025,Third_Term_May_Jul,1,1,0,18.4,40.1,LOW
