student_id,tenant_id,school_type,academic_year,term,fee_payment_days_late,paid_before_resumption,attendance_rate,consecutive_absences,score_avg,subject_failure_count,dropout_risk_label
STU-08953,1,elite_private,2024,Term1_Sep_Dec,10.5,0,73.6,5,66.2,0,LOW
STU-08954,1,elite_private,2025,Term1_Sep_Dec,0.8,0,98.8,0,89.5,0,LOW
STU-08955,3,public_state,2025,Term2_Jan_Apr,28.1,0,47.0,1,62.8,0,MEDIUM
STU-08956,3,public_state,2024,Term3_Apr_Jul,13.4,0,52.7,6,38.2,2,MEDIUM
STU-08957,1,elite_private,2023,Term1_Sep_Dec,7.1,0,57.6,2,60.0,1,MEDIUM
STU-08958,1,elite_private,2024,Term3_Apr_Jul,0,1,98.4,2,88.6,0,LOW
STU-08959,2,low_cost_private,2023,Term3_Apr_Jul,23.0,0,43.2,5,27.6,3,HIGH
STU-08960,2,low_cost_private,2025,Term3_Apr_Jul,67.9,0,56.0,4,47.7,2,HIGH
STU-08961,3,public_state,2023,Term3_Apr_Jul,13.2,0,48.0,4,50.5,2,MEDIUM
STU-08962,3,public_state,2025,Term3_Apr_Jul,26.1,0,20.6,13,20,4,HIGH
STU-08963,3,public_state,2024,Term1_Sep_Dec,40.2,0,44.5,9,50.0,4,HIGH
STU-08964,1,elite_private,2024,Term2_Jan_Apr,0,1,98.9,1,100,0,LOW
STU-08965,2,low_cost_private,2023,Term1_Sep_Dec,73.0,0,43.2,12,36.4,5,HIGH
STU-08966,2,low_cost_private,2023,Term1_Sep_Dec,36.9,0,32.3,8,20,3,HIGH
STU-08967,2,low_cost_private,2024,Term3_Apr_Jul,68.2,0,52.7,13,53.1,2,HIGH
STU-08968,3,public_state,2025,Term1_Sep_Dec,22.2,0,27.6,3,30.0,3,HIGH
STU-08969,3,public_state,2025,Term1_Sep_Dec,20.1,0,38.6,0,20,5,HIGH
STU-08970,1,elite_private,2024,Term2_Jan_Apr,0,1,98.5,1,98.7,0,LOW
STU-08971,1,elite_private,2023,Term3_Apr_Jul,0,1,99.2,1,92.6,0,LOW
STU-08972,3,public_state,2025,Term2_Jan_Apr,3.2,0,57.0,0,20,4,MEDIUM
STU-08973,1,elite_private,2024,Term1_Sep_Dec,0,1,96.2,4,85.0,0,LOW
STU-08974,1,elite_private,2024,Term1_Sep_Dec,0,1,99.0,1,85.2,0,LOW
STU-08975,2,low_cost_private,2023,Term1_Sep_Dec,56.4,0,52.2,1,31.8,4,HIGH
STU-08976,1,elite_private,2025,Term3_Apr_Jul,14,0,,,,,WITHDRAWN
STU-08977,2,low_cost_private,2025,Term1_Sep_Dec,14.4,0,89.5,0,82.4,0,LOW
STU-08978,3,public_state,2023,Term3_Apr_Jul,31.6,0,48.3,3,24.9,7,HIGH
STU-08979,1,elite_private,2023,Term3_Apr_Jul,0,1,76.6,1,52.8,2,LOW
STU-08980,3,public_state,2023,Term2_Jan_Apr,33.2,0,38.7,1,37.4,4,HIGH
STU-08981,2,low_cost_private,2025,Term1_Sep_Dec,23.7,0,71.8,0,53.8,2,MEDIUM
STU-08982,2,low_cost_private,2025,Term1_Sep_Dec,54.7,0,48.9,4,36.4,4,HIGH
STU-08983,3,public_state,2023,Term3_Apr_Jul,20.4,0,64.7,10,48.2,2,MEDIUM
STU-08984,2,low_cost_private,2025,Term2_Jan_Apr,35.6,0,45.4,4,30.8,2,HIGH
STU-08985,3,public_state,2025,Term3_Apr_Jul,47.8,0,52.0,5,39.9,5,HIGH
STU-08986,1,elite_private,2024,Term1_Sep_Dec,1.1,0,82.7,1,78.1,0,LOW
STU-08987,2,low_cost_private,2024,Term3_Apr_Jul,55.6,0,55.8,9,49.8,1,HIGH
STU-08988,3,public_state,2024,Term3_Apr_Jul,18.1,0,44.5,0,20,4,MEDIUM
STU-08989,3,public_state,2023,Term3_Apr_Jul,21.0,0,27.5,2,20,5,HIGH
STU-08990,3,public_state,2024,Term1_Sep_Dec,60,0,73.2,7,38.0,4,HIGH
STU-08991,1,elite_private,2024,Term2_Jan_Apr,0,1,100,0,89.8,0,LOW
STU-08992,1,elite_private,2025,Term3_Apr_Jul,10.7,0,71.5,0,70.7,0,LOW
STU-08993,1,elite_private,2023,Term1_Sep_Dec,0.9,0,98.4,2,92.3,0,LOW
STU-08994,2,low_cost_private,2023,Term2_Jan_Apr,30.4,0,48.7,15,29.3,2,HIGH
STU-08995,1,elite_private,2024,Term3_Apr_Jul,9.4,0,70.0,0,66.0,1,LOW
STU-08996,3,public_state,2023,Term3_Apr_Jul,30.3,0,49.7,7,49.4,4,HIGH
STU-08997,2,low_cost_private,2024,Term2_Jan_Apr,57.1,0,54.7,9,35.6,4,HIGH
STU-08998,1,elite_private,2025,Term3_Apr_Jul,0,1,99.2,1,96.1,0,LOW
STU-08999,2,low_cost_private,2025,Term2_Jan_Apr,15.7,0,52.6,4,27.0,4,HIGH
STU-09000,1,elite_private,2024,Term3_Apr_Jul,0,1,99.2,1,85.5,0,LOW
STU-09001,3,public_state,2024,Term3_Apr_Jul,22.3,0,45.4,0,41.6,2,MEDIUM
STU-09002,1,elite_private,2024,Term3_Apr_Jul,2.4,0,77.6,3,73.1,0,LOW
STU-09003,1,elite_private,2023,Term2_Jan_Apr,0,1,99.2,1,93.1,0,LOW
STU-09004,1,elite_private,2025,Term2_Jan_Apr,0,1,100,0,96.2,0,LOW
STU-09005,2,low_cost_private,2025,Term1_Sep_Dec,70.5,0,61.5,0,41.5,1,MEDIUM
STU-09006,1,elite_private,2025,Term1_Sep_Dec,0,1,100,0,86.4,0,LOW
STU-09007,3,public_state,2025,Term1_Sep_Dec,34.7,0,59.4,6,37.2,2,HIGH
STU-09008,3,public_state,2025,Term2_Jan_Apr,7.1,0,93.4,0,61.0,0,LOW
STU-09009,2,low_cost_private,2025,Term1_Sep_Dec,17.5,0,65.6,5,27.4,3,MEDIUM
STU-09010,2,low_cost_private,2023,Term3_Apr_Jul,67.5,0,53.5,1,44.8,1,MEDIUM
STU-09011,1,elite_private,2025,Term1_Sep_Dec,0,1,100,0,83.7,0,LOW
STU-09012,3,public_state,2025,Term3_Apr_Jul,23.7,0,48.8,0,33.9,3,MEDIUM
STU-09013,1,elite_private,2024,Term3_Apr_Jul,10.5,0,86.2,0,67.8,0,LOW
STU-09014,2,low_cost_private,2024,Term3_Apr_Jul,20.9,0,82.9,1,75.3,0,LOW
STU-09015,2,low_cost_private,2025,Term3_Apr_Jul,16.2,0,82.5,1,69.8,0,LOW
STU-09016,2,low_cost_private,2025,Term2_Jan_Apr,49.2,0,48.7,5,55.6,1,MEDIUM
STU-09017,3,public_state,2025,Term3_Apr_Jul,46.6,0,59.2,12,32.4,5,HIGH
STU-09018,2,low_cost_private,2025,Term2_Jan_Apr,33.9,0,65.1,1,44.0,2,MEDIUM
STU-09019,2,low_cost_private,2023,Term3_Apr_Jul,15.9,0,85.0,0,74.2,0,LOW
STU-09020,1,elite_private,2023,Term1_Sep_Dec,0,1,98.9,1,95.1,0,LOW
STU-09021,3,public_state,2023,Term3_Apr_Jul,22.9,0,50.6,1,49.7,1,MEDIUM
STU-09022,2,low_cost_private,2023,Term1_Sep_Dec,56.1,0,36.5,8,24.4,3,HIGH
STU-09023,1,elite_private,2023,Term1_Sep_Dec,0,1,100,0,90.8,0,LOW
STU-09024,2,low_cost_private,2024,Term3_Apr_Jul,14.3,0,83.2,0,78.2,0,LOW
STU-09025,3,public_state,2024,Term3_Apr_Jul,41.2,0,52.8,0,29.9,5,HIGH
STU-09026,2,low_cost_private,2023,Term1_Sep_Dec,20.0,0,79.9,0,66.8,0,LOW
STU-09027,1,elite_private,2024,Term2_Jan_Apr,4.2,0,50.3,1,85,1,LOW
STU-09028,1,elite_private,2023,Term2_Jan_Apr,0,1,98.2,1,91.0,0,LOW
STU-09029,2,low_cost_private,2023,Term1_Sep_Dec,37.6,0,40.6,15,24.5,5,HIGH
STU-09030,2,low_cost_private,2024,Term3_Apr_Jul,18.4,0,38.6,1,20.2,3,HIGH
STU-09031,3,public_state,2024,Term2_Jan_Apr,22.4,0,57.3,1,20,5,HIGH
STU-09032,1,elite_private,2025,Term2_Jan_Apr,6.3,0,60.5,3,61.6,0,MEDIUM
STU-09033,3,public_state,2024,Term1_Sep_Dec,16.1,0,72.4,7,36.0,2,MEDIUM
STU-09034,3,public_state,2024,Term2_Jan_Apr,23.9,0,74.9,0,30.8,5,MEDIUM
STU-09035,3,public_state,2025,Term2_Jan_Apr,26.2,0,55.8,0,50.2,1,MEDIUM
STU-09036,2,low_cost_private,2025,Term3_Apr_Jul,17.6,0,84.5,2,75.2,0,LOW
STU-09037,3,public_state,2023,Term1_Sep_Dec,16.0,0,45.0,2,30.7,3,HIGH
STU-09038,2,low_cost_private,2025,Term2_Jan_Apr,47.0,0,62.4,5,20,4,HIGH
STU-09039,3,public_state,2025,Term1_Sep_Dec,6.8,0,53.3,0,32.1,3,MEDIUM
STU-09040,2,low_cost_private,2023,Term3_Apr_Jul,25.5,0,59.4,0,35.8,5,MEDIUM
STU-09041,2,low_cost_private,2025,Term2_Jan_Apr,52.0,0,55.9,6,52.5,3,HIGH
STU-09042,3,public_state,2025,Term1_Sep_Dec,13.2,0,20.0,0,20,4,MEDIUM
STU-09043,3,public_state,2023,Term1_Sep_Dec,35.9,0,60.6,3,27.4,3,HIGH
STU-09044,1,elite_private,2025,Term3_Apr_Jul,7.2,0,67.2,1,66.7,0,LOW
STU-09045,2,low_cost_private,2025,Term1_Sep_Dec,74.9,0,58.0,11,40.9,2,HIGH
STU-09046,1,elite_private,2023,Term2_Jan_Apr,0,1,99.2,1,83.0,0,LOW
STU-09047,1,elite_private,2025,Term3_Apr_Jul,0,1,100,0,90.5,0,LOW
STU-09048,3,public_state,2025,Term1_Sep_Dec,16.4,0,62.8,3,44.0,5,HIGH
STU-09049,1,elite_private,2024,Term3_Apr_Jul,14,0,,,,,WITHDRAWN
STU-09050,2,low_cost_private,2025,Term2_Jan_Apr,28.7,0,51.0,4,65.9,0,MEDIUM
STU-09051,3,public_state,2024,Term2_Jan_Apr,18.3,0,46.5,0,34.0,2,MEDIUM
STU-09052,2,low_cost_private,2025,Term2_Jan_Apr,21.7,0,57.0,1,49.6,2,MEDIUM
STU-09053,3,public_state,2025,Term3_Apr_Jul,28.4,0,44.3,3,20,3,HIGH
STU-09054,2,low_cost_private,2023,Term3_Apr_Jul,77.3,0,54.8,9,41.4,1,HIGH
STU-09055,2,low_cost_private,2023,Term3_Apr_Jul,18.8,0,86.4,1,76.6,0,LOW
STU-09056,3,public_state,2023,Term2_Jan_Apr,18.7,0,50.1,3,31.0,3,HIGH
STU-09057,3,public_state,2024,Term1_Sep_Dec,40.1,0,55.7,9,49.0,3,HIGH
STU-09058,2,low_cost_private,2023,Term1_Sep_Dec,21.5,0,60.1,0,50.1,0,MEDIUM
STU-09059,3,public_state,2024,Term3_Apr_Jul,45.1,0,47.6,1,22.3,6,HIGH
STU-09060,2,low_cost_private,2024,Term1_Sep_Dec,79.8,0,61.0,13,56.3,0,MEDIUM
STU-09061,1,elite_private,2024,Term2_Jan_Apr,0,1,97.1,0,93.3,0,LOW
STU-09062,1,elite_private,2023,Term2_Jan_Apr,0,1,100,0,93.1,0,LOW
STU-09063,2,low_cost_private,2023,Term1_Sep_Dec,71.2,0,41.1,1,36.2,5,HIGH
STU-09064,3,public_state,2024,Term2_Jan_Apr,16.4,0,60.5,0,25,3,MEDIUM
STU-09065,2,low_cost_private,2024,Term3_Apr_Jul,23.4,0,46.2,8,57.3,1,MEDIUM
STU-09066,2,low_cost_private,2023,Term3_Apr_Jul,80.1,0,55.1,11,48.4,4,HIGH
STU-09067,2,low_cost_private,2023,Term1_Sep_Dec,54.8,0,38.2,14,46.1,3,HIGH
STU-09068,1,elite_private,2025,Term2_Jan_Apr,0,1,98.0,1,84.1,0,LOW
STU-09069,1,elite_private,2023,Term2_Jan_Apr,12.0,0,68.0,1,61.1,0,LOW
STU-09070,3,public_state,2025,Term1_Sep_Dec,23.9,0,45.7,9,34.6,3,HIGH
STU-09071,2,low_cost_private,2023,Term3_Apr_Jul,54.2,0,40.7,11,32.3,5,HIGH
STU-09072,2,low_cost_private,2023,Term1_Sep_Dec,57.6,0,43.7,15,38.7,4,HIGH
STU-09073,2,low_cost_private,2024,Term2_Jan_Apr,16.9,0,92.1,1,70.9,0,LOW
STU-09074,1,elite_private,2025,Term2_Jan_Apr,0.9,0,69.4,1,53.1,0,LOW
STU-09075,3,public_state,2025,Term3_Apr_Jul,23.1,0,71.7,1,37.3,3,MEDIUM
STU-09076,3,public_state,2025,Term2_Jan_Apr,3.0,0,46.2,0,35.6,3,MEDIUM
STU-09077,1,elite_private,2024,Term1_Sep_Dec,0,1,100,0,91.5,0,LOW
STU-09078,2,low_cost_private,2023,Term2_Jan_Apr,14.3,0,86.9,0,77.3,0,LOW
STU-09079,2,low_cost_private,2024,Term2_Jan_Apr,29.3,0,40.5,0,38.7,3,MEDIUM
STU-09080,2,low_cost_private,2023,Term1_Sep_Dec,80.5,0,54.3,4,51.8,2,HIGH
STU-09081,3,public_state,2024,Term2_Jan_Apr,23.3,0,62.0,3,52.4,1,MEDIUM
STU-09082,1,elite_private,2024,Term2_Jan_Apr,0,1,99.2,0,82.6,0,LOW
STU-09083,2,low_cost_private,2024,Term2_Jan_Apr,10.7,0,46.1,13,59.8,1,MEDIUM
STU-09084,1,elite_private,2023,Term3_Apr_Jul,11.5,0,67.0,2,57.8,2,LOW
STU-09085,1,elite_private,2025,Term2_Jan_Apr,0,1,99.2,1,97.0,0,LOW
STU-09086,1,elite_private,2024,Term1_Sep_Dec,0,1,100,0,96.7,0,LOW
STU-09087,3,public_state,2024,Term3_Apr_Jul,20.2,0,48.2,3,50.8,3,HIGH
STU-09088,3,public_state,2025,Term1_Sep_Dec,2.8,0,56.8,3,45.5,2,MEDIUM
STU-09089,3,public_state,2024,Term1_Sep_Dec,6.4,0,71.3,1,47.3,1,MEDIUM
STU-09090,1,elite_private,2023,Term3_Apr_Jul,0,1,98.8,0,89.3,0,LOW
STU-09091,2,low_cost_private,2024,Term1_Sep_Dec,64.6,0,44.3,7,38.4,5,HIGH
STU-09092,1,elite_private,2025,Term3_Apr_Jul,14,0,,,,,WITHDRAWN
STU-09093,3,public_state,2023,Term2_Jan_Apr,8.9,0,89.8,0,60,0,LOW
STU-09094,3,public_state,2023,Term1_Sep_Dec,6.8,0,91.0,0,63.7,0,LOW
STU-09095,1,elite_private,2024,Term2_Jan_Apr,0,1,98.2,0,83.7,0,LOW
STU-09096,3,public_state,2024,Term2_Jan_Apr,20.7,0,66.5,3,55.2,1,MEDIUM
STU-09097,1,elite_private,2023,Term2_Jan_Apr,6.9,0,61.5,5,69.6,1,MEDIUM
STU-09098,1,elite_private,2023,Term1_Sep_Dec,0,1,100,0,91.1,0,LOW
STU-09099,2,low_cost_private,2025,Term3_Apr_Jul,84.6,0,50.2,7,48.2,4,HIGH
STU-09100,2,low_cost_private,2025,Term3_Apr_Jul,23.3,0,34.7,13,43.0,2,HIGH
STU-09101,1,elite_private,2025,Term3_Apr_Jul,0,1,98.4,2,93.3,0,LOW
STU-09102,1,elite_private,2023,Term1_Sep_Dec,0,1,98.4,2,95.7,0,LOW
STU-09103,2,low_cost_private,2025,Term1_Sep_Dec,43.2,0,62.5,12,61.2,0,MEDIUM
STU-09104,3,public_state,2025,Term1_Sep_Dec,21.0,0,51.1,11,36.4,2,HIGH
STU-09105,1,elite_private,2023,Term1_Sep_Dec,0,1,100,0,100,0,LOW
STU-09106,2,low_cost_private,2023,Term1_Sep_Dec,14.7,0,62.3,1,70.4,0,LOW
STU-09107,1,elite_private,2025,Term2_Jan_Apr,1.5,0,73.7,1,54.1,3,MEDIUM
STU-09108,1,elite_private,2024,Term2_Jan_Apr,0,1,100,0,87.3,0,LOW
STU-09109,2,low_cost_private,2025,Term3_Apr_Jul,14.0,0,36.9,2,47.0,2,MEDIUM
STU-09110,2,low_cost_private,2024,Term3_Apr_Jul,23.0,0,60.9,2,51.7,1,MEDIUM
STU-09111,2,low_cost_private,2025,Term1_Sep_Dec,80.6,0,62.9,0,47.6,5,HIGH
STU-09112,1,elite_private,2025,Term2_Jan_Apr,0,1,100,0,96.1,0,LOW
STU-09113,2,low_cost_private,2024,Term3_Apr_Jul,9.4,0,49.8,7,37.3,5,HIGH
STU-09114,2,low_cost_private,2025,Term2_Jan_Apr,18.3,0,87.1,0,79.2,0,LOW
STU-09115,2,low_cost_private,2025,Term1_Sep_Dec,20.9,0,49.4,0,54.3,1,MEDIUM
STU-09116,3,public_state,2024,Term3_Apr_Jul,28.0,0,28.6,1,30.0,4,HIGH
STU-09117,1,elite_private,2024,Term1_Sep_Dec,9.6,0,56.9,2,56.4,1,MEDIUM
STU-09118,1,elite_private,2023,Term3_Apr_Jul,0,1,96.4,0,85.1,0,LOW
STU-09119,1,elite_private,2025,Term2_Jan_Apr,0,1,60.6,1,72.7,0,LOW
STU-09120,2,low_cost_private,2024,Term3_Apr_Jul,42.1,0,29.8,12,21.2,4,HIGH
STU-09121,3,public_state,2023,Term3_Apr_Jul,6.3,0,43.1,0,24.6,4,MEDIUM
STU-09122,1,elite_private,2024,Term2_Jan_Apr,8.2,0,78.6,1,52.3,1,LOW
STU-09123,3,public_state,2025,Term1_Sep_Dec,13.7,0,57.3,2,42.6,3,MEDIUM
STU-09124,3,public_state,2025,Term2_Jan_Apr,56.1,0,46.7,1,38.7,3,HIGH
STU-09125,2,low_cost_private,2023,Term2_Jan_Apr,20.2,0,87.2,0,73.0,0,LOW
STU-09126,2,low_cost_private,2023,Term2_Jan_Apr,20.6,0,53.3,16,28.7,2,HIGH
STU-09127,3,public_state,2023,Term2_Jan_Apr,60,0,64.1,1,34.4,6,HIGH
STU-09128,3,public_state,2025,Term2_Jan_Apr,19.3,0,42.6,1,26.9,4,HIGH
STU-09129,2,low_cost_private,2025,Term3_Apr_Jul,12.0,0,36.6,0,53.7,1,MEDIUM
STU-09130,3,public_state,2025,Term3_Apr_Jul,24.9,0,35.5,11,20,4,HIGH
STU-09131,2,low_cost_private,2024,Term2_Jan_Apr,46.3,0,33.5,13,22.1,2,HIGH
STU-09132,2,low_cost_private,2024,Term1_Sep_Dec,92.6,0,50.3,14,67.9,1,MEDIUM
STU-09133,1,elite_private,2024,Term2_Jan_Apr,0,1,99.2,0,92.8,0,LOW
STU-09134,2,low_cost_private,2023,Term1_Sep_Dec,64.7,0,52.4,15,35.2,3,HIGH
STU-09135,2,low_cost_private,2023,Term1_Sep_Dec,16.0,0,88.5,0,90.2,0,LOW
STU-09136,3,public_state,2025,Term2_Jan_Apr,20.3,0,25.7,7,20,3,HIGH
STU-09137,2,low_cost_private,2023,Term3_Apr_Jul,82.6,0,54.1,13,37.5,4,HIGH
STU-09138,2,low_cost_private,2024,Term3_Apr_Jul,18.5,0,85.4,0,75.4,0,LOW
STU-09139,2,low_cost_private,2024,Term1_Sep_Dec,30.9,0,45.7,1,46.5,4,HIGH
STU-09140,2,low_cost_private,2023,Term1_Sep_Dec,78.5,0,45.5,10,27.2,4,HIGH
STU-09141,3,public_state,2023,Term3_Apr_Jul,19.7,0,38.4,11,20,4,HIGH
STU-09142,1,elite_private,2024,Term1_Sep_Dec,14,0,,,,,WITHDRAWN
STU-09143,2,low_cost_private,2023,Term3_Apr_Jul,18.4,0,83.1,0,70.2,0,LOW
STU-09144,1,elite_private,2023,Term1_Sep_Dec,0,1,98.4,2,100,0,LOW
STU-09145,3,public_state,2025,Term3_Apr_Jul,17.7,0,36.8,13,48.1,1,HIGH
STU-09146,2,low_cost_private,2025,Term2_Jan_Apr,30.9,0,73.1,0,37.2,2,MEDIUM
STU-09147,1,elite_private,2025,Term1_Sep_Dec,0,1,99.1,0,92.4,0,LOW
STU-09148,2,low_cost_private,2023,Term1_Sep_Dec,68.8,0,45.8,9,47.5,1,HIGH
STU-09149,1,elite_private,2023,Term2_Jan_Apr,4.6,0,51.9,2,62.7,0,LOW
STU-09150,1,elite_private,2023,Term1_Sep_Dec,0,1,100,0,97.3,0,LOW
STU-09151,1,elite_private,2024,Term2_Jan_Apr,0,1,100,0,94.1,0,LOW
STU-09152,1,elite_private,2024,Term2_Jan_Apr,1.7,0,98.1,0,87.6,0,LOW
STU-09153,2,low_cost_private,2024,Term3_Apr_Jul,51.5,0,51.6,0,42.4,4,MEDIUM
STU-09154,2,low_cost_private,2024,Term2_Jan_Apr,35.8,0,57.7,7,45.5,3,HIGH
STU-09155,3,public_state,2024,Term2_Jan_Apr,3.0,0,55.5,0,50.8,2,MEDIUM
STU-09156,1,elite_private,2024,Term1_Sep_Dec,0,1,66.8,2,66.7,0,LOW
STU-09157,1,elite_private,2024,Term3_Apr_Jul,0,1,98.4,2,92.9,0,LOW
STU-09158,2,low_cost_private,2025,Term1_Sep_Dec,11.0,0,87.0,2,69.7,0,LOW
STU-09159,2,low_cost_private,2024,Term2_Jan_Apr,56.1,0,36.2,6,20,5,HIGH
STU-09160,3,public_state,2024,Term3_Apr_Jul,14.1,0,36.5,0,25,2,MEDIUM
STU-09161,2,low_cost_private,2024,Term1_Sep_Dec,14.1,0,90.2,0,78.4,0,LOW
STU-09162,1,elite_private,2023,Term3_Apr_Jul,0,1,100,0,86.9,0,LOW
STU-09163,1,elite_private,2023,Term2_Jan_Apr,0,1,100,0,93.4,0,LOW
STU-09164,2,low_cost_private,2024,Term3_Apr_Jul,63.5,0,34.5,8,55.9,0,HIGH
STU-09165,3,public_state,2025,Term1_Sep_Dec,18.2,0,37.0,9,20,4,HIGH
STU-09166,1,elite_private,2024,Term3_Apr_Jul,14,0,,,,,WITHDRAWN
STU-09167,1,elite_private,2024,Term1_Sep_Dec,0,1,96.8,4,100,0,LOW
STU-09168,1,elite_private,2023,Term2_Jan_Apr,0,1,73.2,2,67.9,0,LOW
STU-09169,2,low_cost_private,2023,Term3_Apr_Jul,17.8,0,83.2,1,68.8,0,LOW
STU-09170,2,low_cost_private,2023,Term3_Apr_Jul,15.1,0,83.2,1,73.4,0,LOW
STU-09171,3,public_state,2025,Term3_Apr_Jul,9.8,0,56.8,6,50.2,3,MEDIUM
STU-09172,2,low_cost_private,2023,Term3_Apr_Jul,29.6,0,31.8,13,20,4,HIGH
STU-09173,2,low_cost_private,2025,Term3_Apr_Jul,37.6,0,33.5,11,43.2,4,HIGH
STU-09174,3,public_state,2023,Term3_Apr_Jul,15.7,0,53.9,3,27.8,5,HIGH
STU-09175,2,low_cost_private,2024,Term3_Apr_Jul,80.7,0,41.9,10,38.2,4,HIGH
STU-09176,2,low_cost_private,2024,Term1_Sep_Dec,12.7,0,60.1,3,60.1,0,MEDIUM
STU-09177,3,public_state,2024,Term1_Sep_Dec,18.4,0,69.8,1,51.5,1,MEDIUM
STU-09178,1,elite_private,2023,Term1_Sep_Dec,0,1,98.4,2,91.9,0,LOW
STU-09179,2,low_cost_private,2023,Term2_Jan_Apr,51.7,0,58.8,12,49.8,2,HIGH
STU-09180,2,low_cost_private,2023,Term2_Jan_Apr,39.2,0,58.5,1,31.9,3,HIGH
STU-09181,1,elite_private,2025,Term1_Sep_Dec,0.2,0,99.2,1,90.2,0,LOW
STU-09182,2,low_cost_private,2025,Term3_Apr_Jul,26.4,0,44.2,0,47.0,2,MEDIUM
STU-09183,3,public_state,2025,Term3_Apr_Jul,18.5,0,47.2,7,20,3,HIGH
STU-09184,2,low_cost_private,2025,Term2_Jan_Apr,69.3,0,64.6,15,25.5,4,HIGH
STU-09185,1,elite_private,2025,Term3_Apr_Jul,10.4,0,71.8,5,34.1,2,MEDIUM
STU-09186,3,public_state,2025,Term3_Apr_Jul,42.5,0,18.6,8,25.5,5,HIGH
STU-09187,3,public_state,2023,Term3_Apr_Jul,18.7,0,57.9,6,38.4,3,HIGH
STU-09188,2,low_cost_private,2024,Term2_Jan_Apr,60.5,0,60.4,1,52.9,2,MEDIUM
STU-09189,2,low_cost_private,2024,Term2_Jan_Apr,41.9,0,43.7,10,20,3,HIGH
STU-09190,2,low_cost_private,2025,Term2_Jan_Apr,88.0,0,50.7,4,43.2,3,HIGH
STU-09191,2,low_cost_private,2025,Term3_Apr_Jul,53.9,0,26.9,9,27.3,3,HIGH
STU-09192,3,public_state,2024,Term1_Sep_Dec,37.7,0,65.7,6,51.0,3,MEDIUM
STU-09193,3,public_state,2023,Term2_Jan_Apr,50.3,0,51.9,9,50.4,3,HIGH
STU-09194,2,low_cost_private,2025,Term2_Jan_Apr,36.5,0,80.8,0,72.0,0,LOW
STU-09195,3,public_state,2024,Term1_Sep_Dec,14.0,0,74.8,2,51.5,0,LOW
STU-09196,1,elite_private,2025,Term3_Apr_Jul,0,1,100,0,99.3,0,LOW
STU-09197,3,public_state,2023,Term3_Apr_Jul,26.2,0,47.9,5,23.7,4,HIGH
STU-09198,2,low_cost_private,2024,Term3_Apr_Jul,58.8,0,38.1,1,59.4,0,MEDIUM
STU-09199,2,low_cost_private,2025,Term2_Jan_Apr,47.1,0,59.5,4,22.0,4,HIGH
STU-09200,1,elite_private,2023,Term2_Jan_Apr,0,1,99.2,1,88.7,0,LOW
STU-09201,3,public_state,2024,Term2_Jan_Apr,2.5,0,74.0,0,58.2,0,LOW
STU-09202,1,elite_private,2024,Term2_Jan_Apr,0,1,100,0,83.5,0,LOW
STU-09203,2,low_cost_private,2025,Term2_Jan_Apr,47.1,0,43.0,11,38.7,4,HIGH
STU-09204,3,public_state,2025,Term2_Jan_Apr,32.8,0,62.5,3,36.4,2,HIGH
STU-09205,3,public_state,2024,Term1_Sep_Dec,26.1,0,57.0,8,29.7,4,HIGH
STU-09206,3,public_state,2024,Term3_Apr_Jul,14.6,0,53.9,2,46.0,0,MEDIUM
STU-09207,3,public_state,2025,Term1_Sep_Dec,5.3,0,93.4,2,73.7,0,LOW
STU-09208,3,public_state,2024,Term1_Sep_Dec,10.5,0,65.8,3,79.2,0,LOW
STU-09209,1,elite_private,2024,Term1_Sep_Dec,6.1,0,56.6,3,63.2,1,MEDIUM
STU-09210,3,public_state,2025,Term3_Apr_Jul,6.2,0,83.5,1,78.8,0,LOW
STU-09211,2,low_cost_private,2025,Term2_Jan_Apr,16.8,0,64.4,2,37.2,2,MEDIUM
STU-09212,2,low_cost_private,2023,Term2_Jan_Apr,65.0,0,53.0,3,38.6,3,HIGH
STU-09213,3,public_state,2025,Term3_Apr_Jul,9.6,0,32.9,12,44.0,5,HIGH
STU-09214,2,low_cost_private,2025,Term3_Apr_Jul,70.8,0,62.4,4,34.7,3,HIGH
STU-09215,2,low_cost_private,2025,Term2_Jan_Apr,41.8,0,49.1,9,46.5,2,HIGH
STU-09216,1,elite_private,2023,Term2_Jan_Apr,0,1,86.8,4,58.2,4,MEDIUM
STU-09217,2,low_cost_private,2024,Term3_Apr_Jul,50.7,0,33.0,13,42.8,3,HIGH
STU-09218,3,public_state,2024,Term1_Sep_Dec,23.6,0,51.4,3,50.4,4,MEDIUM
STU-09219,1,elite_private,2025,Term1_Sep_Dec,0,1,95.2,6,83.9,0,LOW
STU-09220,1,elite_private,2023,Term1_Sep_Dec,0,1,100,0,86.5,0,LOW
STU-09221,2,low_cost_private,2025,Term1_Sep_Dec,49.6,0,67.7,8,41.6,1,MEDIUM
STU-09222,1,elite_private,2024,Term2_Jan_Apr,0,1,100,0,96.9,0,LOW
STU-09223,1,elite_private,2023,Term1_Sep_Dec,14,0,,,,,WITHDRAWN
STU-09224,1,elite_private,2023,Term1_Sep_Dec,0,1,83.9,1,52.5,4,MEDIUM
STU-09225,1,elite_private,2024,Term1_Sep_Dec,0,1,99.1,0,84.8,0,LOW
STU-09226,2,low_cost_private,2024,Term3_Apr_Jul,16.0,0,84.2,0,77.6,0,LOW
